4,431
4,1303
4,1592
4,2350
4,2572
4,2860
4,2883
4,3855
4,4569
4,4749
2212,2732
2212,4991
2061,2470
2061,2572
2061,2575
2061,2686
2061,2883
2061,3612
2061,4156
2061,4702
2061,4862
4726,4803
4726,4991
2525,2686
2525,3251
2525,3612
2525,3744
2525,4306
2525,4925
2310,2451
2310,3251
2310,4134
2310,4506
2310,4794
2310,4847
770,1992
770,2711
770,3744
770,4156
770,4306
770,4925
3194,3503
3194,3612
3194,3855
4847,4868
4847,4872
4847,4880
4847,4891
4847,4893
4847,4909
4847,4922
4847,4924
4847,4943
4847,4971
4847,5026
4847,5028
236,431
236,752
236,1440
236,1499
236,1920
236,3059
236,3724
236,4569
236,4620
236,4726
6,648
7,521
7,752
7,2350
7,2686
7,2739
7,3130
7,3639
7,3681
7,4013
7,4726
4730,4749
4730,4922
4730,4939
4730,4971
94,369
94,546
94,602
94,645
94,648
94,664
94,717
94,737
94,752
94,819
94,865
94,1105
94,1131
94,1171
94,1233
94,1238
94,1300
94,1480
94,1540
94,1632
94,1746
94,1816
94,2028
94,2091
94,2094
94,2111
94,2309
94,2575
94,2762
94,2793
94,2820
94,2860
94,2883
94,2983
94,3039
94,3130
94,3134
94,3215
94,3355
94,3384
94,3517
94,3639
94,3742
94,3744
94,3811
94,3903
94,3943
94,4010
94,4156
94,4176
94,4325
94,4492
94,4503
94,4606
94,4730
94,4847
2860,2954
2860,3009
2860,3029
2860,3055
2860,3194
2860,3245
2860,3303
2860,3320
2860,3362
2860,3384
2860,3502
2860,3542
2860,3592
2860,3662
2860,3681
2860,3724
2860,3756
2860,3767
2860,3987
2860,4006
2860,4013
2860,4014
2860,4188
2860,4265
2860,4490
2860,4491
2860,4503
2860,4518
2860,4642
2860,4714
2860,4724
2860,4735
2860,4821
2860,4908
2860,4930
4134,4188
4134,4191
4134,4196
4134,4211
4134,4243
4134,4286
4134,4330
4134,4356
4134,4395
4134,4398
4134,4473
4134,4474
4134,4492
4134,4498
4134,4514
4134,4517
4134,4520
4134,4581
4134,4584
4134,4599
4134,4620
4134,4632
4134,4640
4134,4702
4134,4729
4134,4730
4134,4743
4134,4750
4134,4755
4134,4771
4134,4799
4134,4814
4134,4821
4134,4833
4134,4834
4134,4847
4134,4906
4134,4908
4134,4909
4134,4972
4134,4977
4134,5025
4134,5028
4134,5040
2633,2897
2633,2954
2633,3029
2633,3130
2633,3681
2633,4156
2633,4506
2633,4847
2633,4922
3059,3109
3059,3111
3059,3115
3059,3178
3059,3188
3059,3208
3059,3226
3059,3290
3059,3298
3059,3320
3059,3359
3059,3362
3059,3434
3059,3451
3059,3455
3059,3545
3059,3558
3059,3589
3059,3594
3059,3637
3059,3639
3059,3719
3059,3727
3059,3798
3059,3811
3059,3835
3059,3844
3059,3855
3059,3903
3059,3904
3059,3914
3059,3937
3059,3956
3059,3994
3059,4010
3059,4144
3059,4150
3059,4259
3059,4395
3059,4490
3059,4602
3059,4834
3059,4860
3059,4866
3059,4872
3059,4915
3059,4924
3059,4925
648,654
648,703
648,737
648,829
648,839
648,862
648,874
648,890
648,901
648,927
648,928
648,979
648,982
648,1017
648,1042
648,1049
648,1074
648,1107
648,1128
648,1154
648,1184
648,1186
648,1216
648,1315
648,1341
648,1344
648,1346
648,1395
648,1408
648,1424
648,1440
648,1452
648,1530
648,1536
648,1540
648,1555
648,1582
648,1592
648,1632
648,1638
648,1653
648,1673
648,1709
648,1716
648,1744
648,1746
648,1780
648,1781
648,1812
648,1820
648,1830
648,1872
648,1895
648,1930
648,1952
648,1955
648,1993
648,2042
648,2066
648,2068
648,2089
648,2106
648,2187
648,2221
648,2223
648,2240
648,2251
648,2277
648,2303
648,2314
648,2341
648,2357
648,2364
648,2371
648,2392
648,2407
648,2413
648,2498
648,2508
648,2554
648,2556
648,2625
648,2656
648,2680
648,2711
648,2713
648,2760
648,2762
648,2786
648,2846
648,2860
648,2864
648,2876
648,2895
648,2897
648,2907
648,2942
648,2946
648,2971
648,2980
648,2991
648,2998
648,3039
648,3041
648,3064
648,3115
648,3130
648,3131
648,3134
648,3156
648,3207
648,3220
648,3222
648,3290
648,3303
648,3305
648,3340
648,3359
648,3371
648,3377
648,3384
648,3407
648,3416
648,3471
648,3512
648,3523
648,3542
648,3578
648,3617
648,3637
648,3639
648,3689
648,3724
648,3730
648,3736
648,3771
648,3775
648,3805
648,3811
648,3814
648,3816
648,3831
648,3833
648,3844
648,3852
648,3903
648,3926
648,3938
648,3991
648,4010
648,4035
648,4037
648,4042
648,4054
648,4060
648,4074
648,4076
648,4129
648,4158
648,4186
648,4213
648,4217
648,4221
648,4293
648,4311
648,4348
648,4407
648,4418
648,4432
648,4465
648,4516
648,4526
648,4528
648,4550
648,4553
648,4571
648,4582
648,4599
648,4647
648,4661
648,4698
648,4738
648,4793
648,4803
648,4809
648,4814
648,4824
648,4862
648,4922
648,4925
648,4991
648,4992
648,4995
3434,3798
3434,3841
3434,4049
3434,4259
3434,4432
3434,4569
3434,4620
3434,4706
3434,4724
3434,4743
3434,4749
3434,4775
3434,4809
3434,4862
3434,4991
3130,3177
3130,3185
3130,3218
3130,3247
3130,3305
3130,3308
3130,3358
3130,3367
3130,3370
3130,3407
3130,3436
3130,3454
3130,3459
3130,3512
3130,3523
3130,3525
3130,3528
3130,3561
3130,3578
3130,3592
3130,3600
3130,3603
3130,3611
3130,3662
3130,3674
3130,3675
3130,3687
3130,3721
3130,3727
3130,3744
3130,3820
3130,3855
3130,3862
3130,3903
3130,3904
3130,3940
3130,3943
3130,3963
3130,3964
3130,4009
3130,4023
3130,4042
3130,4053
3130,4059
3130,4079
3130,4095
3130,4105
3130,4127
3130,4132
3130,4164
3130,4166
3130,4221
3130,4259
3130,4330
3130,4379
3130,4382
3130,4402
3130,4492
3130,4495
3130,4506
3130,4526
3130,4528
3130,4550
3130,4553
3130,4632
3130,4662
3130,4684
3130,4709
3130,4724
3130,4727
3130,4735
3130,4738
3130,4775
3130,4787
3130,4793
3130,4794
3130,4810
3130,4811
3130,4818
3130,4827
3130,4842
3130,4872
3130,4891
3130,4906
3130,4908
3130,4922
3130,4925
3130,4930
3130,4974
3130,4991
3130,4995
3130,5016
3130,5028
1872,1900
1872,1952
1872,1993
1872,2052
1872,2066
1872,2068
1872,2106
1872,2129
1872,2203
1872,2309
1872,2370
1872,2618
1872,2625
1872,2746
1872,2866
1872,2897
1872,2942
1872,3003
1872,3060
1872,3134
1872,3201
1872,3202
1872,3245
1872,3305
1872,3320
1872,3325
1872,3340
1872,3384
1872,3441
1872,3452
1872,3466
1872,3526
1872,3542
1872,3612
1872,3725
1872,3727
1872,3756
1872,3835
1872,3904
1872,4132
1872,4273
1872,4306
1872,4432
1872,4490
1872,4553
1872,4704
1872,4706
1872,4724
1872,4868
1872,4908
1872,4971
1872,5024
8,3724
3742,3819
3742,3841
3742,4010
3742,4073
3742,4517
3742,4847
14,4847
3855,3886
3855,3911
3855,3921
3855,3940
3855,3953
3855,4029
3855,4043
3855,4051
3855,4054
3855,4055
3855,4064
3855,4096
3855,4104
3855,4113
3855,4114
3855,4120
3855,4121
3855,4143
3855,4145
3855,4146
3855,4158
3855,4178
3855,4189
3855,4203
3855,4217
3855,4224
3855,4231
3855,4243
3855,4245
3855,4272
3855,4282
3855,4295
3855,4322
3855,4342
3855,4354
3855,4357
3855,4393
3855,4395
3855,4402
3855,4446
3855,4464
3855,4466
3855,4479
3855,4489
3855,4490
3855,4510
3855,4526
3855,4536
3855,4550
3855,4579
3855,4592
3855,4633
3855,4658
3855,4667
3855,4669
3855,4701
3855,4733
3855,4736
3855,4743
3855,4749
3855,4769
3855,4770
3855,4775
3855,4788
3855,4790
3855,4792
3855,4794
3855,4811
3855,4820
3855,4825
3855,4852
3855,4855
3855,4863
3855,4888
3855,4894
3855,4905
3855,4909
3855,4911
3855,4925
3855,4956
3855,4969
3855,4973
3855,4991
3855,4992
3855,5000
3855,5012
3855,5014
3855,5024
3855,5039
15,218
15,648
15,3130
4518,4620
4518,4794
4518,4991
138,1146
138,1796
138,2897
138,4134
16,3855
17,218
17,2032
17,3059
17,3902
17,4991
4862,4868
4862,4891
4862,4915
4862,4925
4862,4930
4862,4971
4862,4977
4862,5022
4862,5038
3724,3733
3724,3746
3724,3760
3724,3763
3724,3770
3724,3811
3724,3820
3724,3822
3724,3823
3724,3829
3724,3855
3724,3861
3724,3873
3724,3902
3724,3908
3724,3937
3724,3964
3724,3980
3724,4001
3724,4005
3724,4006
3724,4009
3724,4014
3724,4038
3724,4044
3724,4055
3724,4068
3724,4082
3724,4120
3724,4129
3724,4144
3724,4176
3724,4194
3724,4238
3724,4253
3724,4265
3724,4286
3724,4298
3724,4299
3724,4326
3724,4340
3724,4342
3724,4362
3724,4407
3724,4450
3724,4520
3724,4526
3724,4528
3724,4532
3724,4575
3724,4579
3724,4582
3724,4583
3724,4585
3724,4624
3724,4642
3724,4667
3724,4673
3724,4706
3724,4714
3724,4753
3724,4761
3724,4770
3724,4771
3724,4786
3724,4814
3724,4816
3724,4828
3724,4847
3724,4913
3724,4939
3724,4969
3724,4991
3724,5038
3724,5041
1440,1501
1440,1531
1440,1555
1440,1579
1440,1609
1440,1618
1440,1667
1440,1673
1440,1706
1440,1746
1440,1751
1440,1760
1440,1785
1440,1900
1440,2052
1440,2157
1440,2176
1440,2204
1440,2484
1440,2508
1440,2618
1440,2735
1440,2746
1440,2846
1440,2860
1440,2939
1440,3007
1440,3041
1440,3078
1440,3111
1440,3130
1440,3201
1440,3245
1440,3251
1440,3276
1440,3325
1440,3358
1440,3436
1440,3467
1440,3503
1440,3660
1440,3674
1440,3705
1440,3743
1440,3744
1440,3752
1440,3756
1440,3765
1440,3835
1440,3963
1440,4006
1440,4255
1440,4263
1440,4352
1440,4356
1440,4398
1440,4402
1440,4455
1440,4515
1440,4526
1440,4553
1440,4620
1440,4631
1440,4632
1440,4868
1440,4926
1440,4972
1440,5000
1440,5028
2032,2058
2032,2080
2032,2091
2032,2094
2032,2106
2032,2155
2032,2175
2032,2178
2032,2185
2032,2226
2032,2245
2032,2303
2032,2322
2032,2350
2032,2376
2032,2406
2032,2416
2032,2465
2032,2498
2032,2680
2032,2691
2032,2705
2032,2742
2032,2820
2032,2860
2032,2866
2032,2964
2032,3059
2032,3121
2032,3180
2032,3185
2032,3194
2032,3222
2032,3246
2032,3251
2032,3294
2032,3362
2032,3370
2032,3446
2032,3466
2032,3526
2032,3593
2032,3612
2032,3639
2032,3742
2032,3756
2032,3790
2032,3841
2032,3861
2032,3911
2032,3927
2032,3940
2032,3975
2032,3987
2032,4023
2032,4064
2032,4188
2032,4309
2032,4340
2032,4514
2032,4571
2032,4631
2032,4642
2032,4724
2032,4741
2032,4855
2032,4908
2032,4924
2032,4925
2032,5024
18,4847
2451,2573
2451,2774
2451,2820
2451,2932
2451,2983
2451,3039
2451,3059
2451,3071
2451,3156
2451,3167
2451,3178
2451,3215
2451,3226
2451,3251
2451,3305
2451,3358
2451,3407
2451,3534
2451,3637
2451,3744
2451,3852
2451,4035
2451,4074
2451,4188
2451,4377
2451,4491
2451,4517
2451,4518
2451,4550
2451,4702
2451,4704
2451,4818
2451,4847
2451,4862
2451,4971
2451,4974
2451,5026
20,648
20,3744
20,4134
1146,1170
1146,1204
1146,1227
1146,1286
1146,1324
1146,1433
1146,1449
1146,1455
1146,1473
1146,1555
1146,1579
1146,1592
1146,1642
1146,1653
1146,1668
1146,1673
1146,1706
1146,1713
1146,1723
1146,1781
1146,1844
1146,1863
1146,1867
1146,1994
1146,2032
1146,2052
1146,2212
1146,2236
1146,2246
1146,2251
1146,2254
1146,2357
1146,2407
1146,2434
1146,2465
1146,2527
1146,2558
1146,2572
1146,2705
1146,2716
1146,2846
1146,2892
1146,2988
1146,3039
1146,3060
1146,3082
1146,3109
1146,3207
1146,3212
1146,3245
1146,3303
1146,3320
1146,3378
1146,3418
1146,3587
1146,3662
1146,3724
1146,3744
1146,3752
1146,3754
1146,3756
1146,3852
1146,3861
1146,3902
1146,3903
1146,3963
1146,4064
1146,4074
1146,4134
1146,4164
1146,4272
1146,4287
1146,4325
1146,4352
1146,4370
1146,4455
1146,4642
1146,4702
1146,4792
1146,4811
1146,4908
1146,4922
1146,5035
2686,2691
2686,2732
2686,2746
2686,2793
2686,2799
2686,2820
2686,2864
2686,2954
2686,2988
2686,3039
2686,3082
2686,3131
2686,3142
2686,3164
2686,3185
2686,3212
2686,3233
2686,3290
2686,3434
2686,3525
2686,3534
2686,3593
2686,3639
2686,3648
2686,3674
2686,3814
2686,3871
2686,3911
2686,3940
2686,3963
2686,4002
2686,4013
2686,4014
2686,4035
2686,4077
2686,4156
2686,4164
2686,4211
2686,4225
2686,4278
2686,4377
2686,4432
2686,4453
2686,4490
2686,4526
2686,4642
2686,4706
2686,4794
2686,4803
2686,4809
2686,4818
2686,4825
2686,4829
2686,4834
2686,4904
2686,5028
2686,5034
2686,5046
23,3855
2250,3130
28,3724
32,752
32,1146
32,1796
32,2032
32,2686
32,4569
32,4847
1259,2572
1259,2883
1259,3251
1259,3503
1259,3744
1259,4569
1259,4862
2575,2705
2575,2706
2575,2711
2575,2743
2575,2746
2575,2836
2575,2845
2575,2876
2575,2936
2575,2937
2575,2947
2575,2954
2575,2958
2575,2983
2575,3054
2575,3120
2575,3222
2575,3290
2575,3313
2575,3455
2575,3534
2575,3603
2575,3624
2575,3655
2575,3733
2575,3744
2575,3770
2575,3811
2575,3814
2575,3820
2575,3831
2575,3841
2575,3859
2575,3943
2575,4023
2575,4049
2575,4176
2575,4243
2575,4278
2575,4317
2575,4490
2575,4520
2575,4529
2575,4606
2575,4700
2575,4773
2575,4803
2575,4811
2575,4818
2575,4891
2575,4906
2575,4925
2575,4971
341,348
341,389
341,521
341,532
341,734
341,763
341,809
341,810
341,899
341,943
341,982
341,1131
341,1229
341,1286
341,1395
341,1573
341,1653
341,1838
341,1993
341,2042
341,2157
341,2293
341,2304
341,2406
341,2487
341,2573
341,2656
341,2711
341,2746
341,2820
341,2860
341,2932
341,2958
341,3030
341,3071
341,3150
341,3183
341,3212
341,3246
341,3303
341,3358
341,3395
341,3441
341,3593
341,3612
341,3639
341,3727
341,3798
341,3811
341,3903
341,4073
341,4141
341,4259
341,4741
341,4829
341,4991
1746,1900
1746,1952
1746,1994
1746,2406
1746,2451
1746,2686
1746,2883
1746,2958
1746,3059
1746,3188
1746,3441
1746,4013
1746,4141
1746,4702
1746,4726
1746,4922
668,2897
668,3855
668,4134
668,4569
668,4620
668,4726
954,2572
954,2575
954,3744
954,4620
36,1395
36,4569
211,1536
40,4847
40,4862
417,1303
417,1395
417,2860
417,3130
417,4134
417,4620
41,648
41,3130
41,3855
1774,3029
1774,3130
1774,4134
350,2732
350,3130
350,3251
350,3503
350,3841
350,4620
350,4726
218,268
218,270
218,274
218,348
218,350
218,353
218,359
218,373
218,417
218,425
218,435
218,517
218,546
218,599
218,613
218,619
218,650
218,653
218,701
218,717
218,786
218,897
218,928
218,936
218,943
218,988
218,1046
218,1105
218,1126
218,1146
218,1148
218,1171
218,1184
218,1194
218,1223
218,1229
218,1259
218,1277
218,1278
218,1285
218,1322
218,1338
218,1341
218,1369
218,1375
218,1440
218,1454
218,1507
218,1512
218,1513
218,1536
218,1546
218,1555
218,1573
218,1583
218,1612
218,1618
218,1646
218,1649
218,1659
218,1668
218,1723
218,1735
218,1751
218,1768
218,1774
218,1785
218,1815
218,1867
218,1885
218,1895
218,1935
218,1968
218,1989
218,1999
218,2007
218,2041
218,2058
218,2089
218,2175
218,2204
218,2212
218,2223
218,2225
218,2245
218,2251
218,2302
218,2310
218,2322
218,2350
218,2358
218,2377
218,2407
218,2416
218,2447
218,2465
218,2473
218,2474
218,2498
218,2534
218,2633
218,2640
218,2706
218,2716
218,2732
218,2733
218,2774
218,2799
218,2815
218,2852
218,2876
218,2877
218,2912
218,2937
218,3029
218,3051
218,3055
218,3112
218,3121
218,3166
218,3177
218,3185
218,3212
218,3222
218,3245
218,3294
218,3301
218,3309
218,3325
218,3379
218,3396
218,3423
218,3432
218,3440
218,3455
218,3512
218,3526
218,3578
218,3593
218,3604
218,3670
218,3677
218,3681
218,3683
218,3742
218,3767
218,3771
218,3798
218,3805
218,3811
218,3819
218,3823
218,3844
218,3846
218,3855
218,3859
218,3889
218,3910
218,3953
218,3958
218,3963
218,4005
218,4132
218,4145
218,4150
218,4154
218,4188
218,4270
218,4278
218,4298
218,4309
218,4310
218,4340
218,4395
218,4418
218,4492
218,4515
218,4520
218,4526
218,4528
218,4571
218,4579
218,4581
218,4591
218,4604
218,4618
218,4620
218,4639
218,4647
218,4660
218,4662
218,4667
218,4684
218,4702
218,4726
218,4738
218,4758
218,4769
218,4805
218,4811
218,4818
218,4860
218,4862
218,4893
218,4903
218,4909
218,4915
218,4925
218,4930
218,4974
218,5000
42,3130
3744,3770
3744,3814
3744,3829
3744,3855
3744,3889
3744,3903
3744,3933
3744,3940
3744,3958
3744,3963
3744,3975
3744,4000
3744,4002
3744,4005
3744,4074
3744,4109
3744,4144
3744,4147
3744,4188
3744,4210
3744,4225
3744,4231
3744,4245
3744,4317
3744,4356
3744,4395
3744,4446
3744,4473
3744,4506
3744,4511
3744,4518
3744,4526
3744,4624
3744,4631
3744,4667
3744,4669
3744,4689
3744,4714
3744,4716
3744,4721
3744,4735
3744,4743
3744,4748
3744,4751
3744,4769
3744,4783
3744,4787
3744,4799
3744,4803
3744,4822
3744,4845
3744,4847
3744,4864
3744,4869
3744,4876
3744,4915
3744,4924
3744,4925
3744,4977
3744,5000
3744,5020
3744,5045
49,341
49,522
49,865
49,1872
49,2304
49,2897
49,3185
49,3251
49,3855
49,3902
49,4156
49,4306
49,4749
49,4794
3029,3121
3029,3167
3029,3207
3029,3212
3029,3246
3029,3305
3029,3367
3029,3378
3029,3407
3029,3418
3029,3452
3029,3504
3029,3525
3029,3545
3029,3670
3029,3681
3029,3727
3029,3767
3029,3798
3029,3814
3029,3841
3029,4006
3029,4014
3029,4176
3029,4287
3029,4309
3029,4340
3029,4518
3029,4719
3029,4748
3029,4758
3029,4818
3029,4827
3029,4829
3029,4856
3029,4862
3029,4872
3029,4908
3029,4940
348,382
348,432
348,439
348,521
348,522
348,648
348,763
348,809
348,812
348,925
348,979
348,1049
348,1087
348,1154
348,1171
348,1208
348,1395
348,1440
348,1473
348,1480
348,1579
348,1608
348,1659
348,1696
348,1740
348,1796
348,2157
348,2181
348,2216
348,2451
348,2618
348,2656
348,2836
348,3039
348,3150
348,3167
348,3180
348,3201
348,3226
348,3362
348,3423
348,3441
348,3517
348,3526
348,3542
348,3554
348,3639
348,3681
348,3725
348,3811
348,3831
348,3911
348,4006
348,4010
348,4038
348,4074
348,4211
348,4265
348,4402
348,4491
348,4492
348,4616
348,4620
348,4662
348,4724
348,4726
348,4730
348,4773
348,4862
348,4893
348,4908
348,4971
348,4974
348,5024
3841,3852
3841,3855
3841,3861
3841,3908
3841,4013
3841,4064
3841,4097
3841,4158
3841,4194
3841,4225
3841,4309
3841,4356
3841,4453
3841,4455
3841,4491
3841,4513
3841,4553
3841,4581
3841,4662
3841,4719
3841,4809
3841,4847
3841,4862
3841,4947
3841,4971
2572,2691
2572,2713
2572,2746
2572,2799
2572,2820
2572,2883
2572,2932
2572,2954
2572,3030
2572,3039
2572,3041
2572,3111
2572,3202
2572,3286
2572,3303
2572,3313
2572,3325
2572,3362
2572,3367
2572,3452
2572,3502
2572,3503
2572,3589
2572,3593
2572,3600
2572,3612
2572,3668
2572,3675
2572,3705
2572,3742
2572,3820
2572,3841
2572,3844
2572,3852
2572,3911
2572,4064
2572,4134
2572,4255
2572,4340
2572,4421
2572,4503
2572,4529
2572,4616
2572,4908
2572,4991
2572,5024
4749,4811
4749,4925
4749,5024
1592,1616
1592,1696
1592,1860
1592,1867
1592,1885
1592,1895
1592,1938
1592,1993
1592,2037
1592,2052
1592,2058
1592,2066
1592,2197
1592,2213
1592,2221
1592,2236
1592,2304
1592,2309
1592,2418
1592,2451
1592,2525
1592,2558
1592,2588
1592,2746
1592,2762
1592,2874
1592,2932
1592,3060
1592,3082
1592,3111
1592,3188
1592,3208
1592,3226
1592,3303
1592,3355
1592,3362
1592,3407
1592,3522
1592,3682
1592,3705
1592,3724
1592,3730
1592,3811
1592,3861
1592,3940
1592,3991
1592,4035
1592,4074
1592,4132
1592,4164
1592,4245
1592,4382
1592,4402
1592,4418
1592,4432
1592,4517
1592,4550
1592,4769
1592,4803
1592,4806
1592,4821
1592,4827
1592,4991
1592,5026
1536,1540
1536,1557
1536,1604
1536,1628
